x,y,latitude,longitude
489550,218600 , '34.16247S', '18.88604E'
489750,218600 , '34.16248S', '18.88821E'
489950,218600 , '34.16248S', '18.89038E'
446150,218800 , '34.15933S', '18.41540E'
446350,218800 , '34.15934S', '18.41757E'
446550,218800 , '34.15935S', '18.41974E'
446750,218800 , '34.15936S', '18.42190E'
446950,218800 , '34.15937S', '18.42407E'
447150,218800 , '34.15938S', '18.42624E'
447350,218800 , '34.15939S', '18.42841E'
447550,218800 , '34.15940S', '18.43058E'
447750,218800 , '34.15941S', '18.43275E'
447950,218800 , '34.15942S', '18.43492E'
448150,218800 , '34.15943S', '18.43709E'
448350,218800 , '34.15944S', '18.43926E'
448550,218800 , '34.15945S', '18.44142E'
448750,218800 , '34.15946S', '18.44359E'
448950,218800 , '34.15947S', '18.44576E'
449150,218800 , '34.15948S', '18.44793E'
449350,218800 , '34.15949S', '18.45010E'
449550,218800 , '34.15950S', '18.45227E'
449750,218800 , '34.15951S', '18.45444E'
449950,218800 , '34.15952S', '18.45661E'
450150,218800 , '34.15953S', '18.45877E'
450350,218800 , '34.15954S', '18.46094E'
450550,218800 , '34.15955S', '18.46311E'
450750,218800 , '34.15956S', '18.46528E'
450950,218800 , '34.15957S', '18.46745E'
451150,218800 , '34.15958S', '18.46962E'
451350,218800 , '34.15959S', '18.47179E'
451550,218800 , '34.15960S', '18.47396E'
451750,218800 , '34.15961S', '18.47613E'
451950,218800 , '34.15962S', '18.47829E'
452150,218800 , '34.15963S', '18.48046E'
452350,218800 , '34.15963S', '18.48263E'
452550,218800 , '34.15964S', '18.48480E'
452750,218800 , '34.15965S', '18.48697E'
452950,218800 , '34.15966S', '18.48914E'
453150,218800 , '34.15967S', '18.49131E'
453350,218800 , '34.15968S', '18.49348E'
453550,218800 , '34.15969S', '18.49564E'
453750,218800 , '34.15970S', '18.49781E'
453950,218800 , '34.15971S', '18.49998E'
454150,218800 , '34.15972S', '18.50215E'
454350,218800 , '34.15972S', '18.50432E'
454550,218800 , '34.15973S', '18.50649E'
454750,218800 , '34.15974S', '18.50866E'
454950,218800 , '34.15975S', '18.51083E'
455150,218800 , '34.15976S', '18.51300E'
455350,218800 , '34.15977S', '18.51516E'
455550,218800 , '34.15978S', '18.51733E'
455750,218800 , '34.15978S', '18.51950E'
455950,218800 , '34.15979S', '18.52167E'
456150,218800 , '34.15980S', '18.52384E'
456350,218800 , '34.15981S', '18.52601E'
456550,218800 , '34.15982S', '18.52818E'
456750,218800 , '34.15983S', '18.53035E'
456950,218800 , '34.15983S', '18.53251E'
457150,218800 , '34.15984S', '18.53468E'
457350,218800 , '34.15985S', '18.53685E'
457550,218800 , '34.15986S', '18.53902E'
457750,218800 , '34.15987S', '18.54119E'
457950,218800 , '34.15988S', '18.54336E'
458150,218800 , '34.15988S', '18.54553E'
458350,218800 , '34.15989S', '18.54770E'
458550,218800 , '34.15990S', '18.54987E'
458750,218800 , '34.15991S', '18.55203E'
458950,218800 , '34.15992S', '18.55420E'
459150,218800 , '34.15992S', '18.55637E'
459350,218800 , '34.15993S', '18.55854E'
459550,218800 , '34.15994S', '18.56071E'
459750,218800 , '34.15995S', '18.56288E'
459950,218800 , '34.15995S', '18.56505E'
460150,218800 , '34.15996S', '18.56722E'
460350,218800 , '34.15997S', '18.56939E'
460550,218800 , '34.15998S', '18.57155E'
460750,218800 , '34.15998S', '18.57372E'
460950,218800 , '34.15999S', '18.57589E'
461150,218800 , '34.16000S', '18.57806E'
461350,218800 , '34.16001S', '18.58023E'
461550,218800 , '34.16001S', '18.58240E'
461750,218800 , '34.16002S', '18.58457E'
461950,218800 , '34.16003S', '18.58674E'
462150,218800 , '34.16004S', '18.58891E'
462350,218800 , '34.16004S', '18.59107E'
462550,218800 , '34.16005S', '18.59324E'
462750,218800 , '34.16006S', '18.59541E'
462950,218800 , '34.16007S', '18.59758E'
463150,218800 , '34.16007S', '18.59975E'
463350,218800 , '34.16008S', '18.60192E'
463550,218800 , '34.16009S', '18.60409E'
463750,218800 , '34.16009S', '18.60626E'
463950,218800 , '34.16010S', '18.60843E'
464150,218800 , '34.16011S', '18.61059E'
464350,218800 , '34.16011S', '18.61276E'
464550,218800 , '34.16012S', '18.61493E'
464750,218800 , '34.16013S', '18.61710E'
464950,218800 , '34.16013S', '18.61927E'
465150,218800 , '34.16014S', '18.62144E'
465350,218800 , '34.16015S', '18.62361E'
465550,218800 , '34.16015S', '18.62578E'
465750,218800 , '34.16016S', '18.62794E'
465950,218800 , '34.16017S', '18.63011E'
466150,218800 , '34.16017S', '18.63228E'
466350,218800 , '34.16018S', '18.63445E'
466550,218800 , '34.16019S', '18.63662E'
466750,218800 , '34.16019S', '18.63879E'
466950,218800 , '34.16020S', '18.64096E'
467150,218800 , '34.16021S', '18.64313E'
467350,218800 , '34.16021S', '18.64530E'
467550,218800 , '34.16022S', '18.64746E'
467750,218800 , '34.16022S', '18.64963E'
467950,218800 , '34.16023S', '18.65180E'
468150,218800 , '34.16024S', '18.65397E'
468350,218800 , '34.16024S', '18.65614E'
468550,218800 , '34.16025S', '18.65831E'
468750,218800 , '34.16026S', '18.66048E'
468950,218800 , '34.16026S', '18.66265E'
469150,218800 , '34.16027S', '18.66482E'
469350,218800 , '34.16027S', '18.66698E'
469550,218800 , '34.16028S', '18.66915E'
469750,218800 , '34.16028S', '18.67132E'
469950,218800 , '34.16029S', '18.67349E'
470150,218800 , '34.16030S', '18.67566E'
470350,218800 , '34.16030S', '18.67783E'
470550,218800 , '34.16031S', '18.68000E'
470750,218800 , '34.16031S', '18.68217E'
470950,218800 , '34.16032S', '18.68434E'
471150,218800 , '34.16032S', '18.68650E'
471350,218800 , '34.16033S', '18.68867E'
471550,218800 , '34.16034S', '18.69084E'
471750,218800 , '34.16034S', '18.69301E'
471950,218800 , '34.16035S', '18.69518E'
472150,218800 , '34.16035S', '18.69735E'
472350,218800 , '34.16036S', '18.69952E'
472550,218800 , '34.16036S', '18.70169E'
472750,218800 , '34.16037S', '18.70386E'
472950,218800 , '34.16037S', '18.70603E'
473150,218800 , '34.16038S', '18.70819E'
473350,218800 , '34.16038S', '18.71036E'
473550,218800 , '34.16039S', '18.71253E'
473750,218800 , '34.16039S', '18.71470E'
473950,218800 , '34.16040S', '18.71687E'
474150,218800 , '34.16040S', '18.71904E'
474350,218800 , '34.16041S', '18.72121E'
474550,218800 , '34.16041S', '18.72338E'
474750,218800 , '34.16042S', '18.72555E'
474950,218800 , '34.16042S', '18.72771E'
475150,218800 , '34.16043S', '18.72988E'
475350,218800 , '34.16043S', '18.73205E'
475550,218800 , '34.16044S', '18.73422E'
475750,218800 , '34.16044S', '18.73639E'
475950,218800 , '34.16045S', '18.73856E'
476150,218800 , '34.16045S', '18.74073E'
476350,218800 , '34.16046S', '18.74290E'
476550,218800 , '34.16046S', '18.74507E'
476750,218800 , '34.16046S', '18.74723E'
476950,218800 , '34.16047S', '18.74940E'
477150,218800 , '34.16047S', '18.75157E'
477350,218800 , '34.16048S', '18.75374E'
477550,218800 , '34.16048S', '18.75591E'
477750,218800 , '34.16049S', '18.75808E'
477950,218800 , '34.16049S', '18.76025E'
478150,218800 , '34.16049S', '18.76242E'
478350,218800 , '34.16050S', '18.76459E'
478550,218800 , '34.16050S', '18.76675E'
478750,218800 , '34.16051S', '18.76892E'
478950,218800 , '34.16051S', '18.77109E'
479150,218800 , '34.16052S', '18.77326E'
479350,218800 , '34.16052S', '18.77543E'
479550,218800 , '34.16052S', '18.77760E'
479750,218800 , '34.16053S', '18.77977E'
479950,218800 , '34.16053S', '18.78194E'
480150,218800 , '34.16053S', '18.78411E'
480350,218800 , '34.16054S', '18.78627E'
480550,218800 , '34.16054S', '18.78844E'
480750,218800 , '34.16055S', '18.79061E'
480950,218800 , '34.16055S', '18.79278E'
481150,218800 , '34.16055S', '18.79495E'
481350,218800 , '34.16056S', '18.79712E'
481550,218800 , '34.16056S', '18.79929E'
481750,218800 , '34.16056S', '18.80146E'
481950,218800 , '34.16057S', '18.80363E'
482150,218800 , '34.16057S', '18.80580E'
482350,218800 , '34.16057S', '18.80796E'
482550,218800 , '34.16058S', '18.81013E'
482750,218800 , '34.16058S', '18.81230E'
482950,218800 , '34.16058S', '18.81447E'
483150,218800 , '34.16059S', '18.81664E'
483350,218800 , '34.16059S', '18.81881E'
483550,218800 , '34.16059S', '18.82098E'
483750,218800 , '34.16060S', '18.82315E'
483950,218800 , '34.16060S', '18.82532E'
484150,218800 , '34.16060S', '18.82748E'
484350,218800 , '34.16061S', '18.82965E'
484550,218800 , '34.16061S', '18.83182E'
484750,218800 , '34.16061S', '18.83399E'
484950,218800 , '34.16062S', '18.83616E'
485150,218800 , '34.16062S', '18.83833E'
485350,218800 , '34.16062S', '18.84050E'
485550,218800 , '34.16062S', '18.84267E'
485750,218800 , '34.16063S', '18.84484E'
485950,218800 , '34.16063S', '18.84700E'
486150,218800 , '34.16063S', '18.84917E'
486350,218800 , '34.16063S', '18.85134E'
486550,218800 , '34.16064S', '18.85351E'
486750,218800 , '34.16064S', '18.85568E'
486950,218800 , '34.16064S', '18.85785E'
487150,218800 , '34.16064S', '18.86002E'
487350,218800 , '34.16065S', '18.86219E'
487550,218800 , '34.16065S', '18.86436E'
487750,218800 , '34.16065S', '18.86653E'
487950,218800 , '34.16065S', '18.86869E'
488150,218800 , '34.16066S', '18.87086E'
488350,218800 , '34.16066S', '18.87303E'
488550,218800 , '34.16066S', '18.87520E'
488750,218800 , '34.16066S', '18.87737E'
488950,218800 , '34.16067S', '18.87954E'
489150,218800 , '34.16067S', '18.88171E'
489350,218800 , '34.16067S', '18.88388E'
489550,218800 , '34.16067S', '18.88605E'
489750,218800 , '34.16067S', '18.88821E'
489950,218800 , '34.16068S', '18.89038E'
446150,219000 , '34.15753S', '18.41541E'
446350,219000 , '34.15754S', '18.41758E'
446550,219000 , '34.15755S', '18.41975E'
446750,219000 , '34.15756S', '18.42192E'
446950,219000 , '34.15757S', '18.42409E'
447150,219000 , '34.15758S', '18.42625E'
447350,219000 , '34.15759S', '18.42842E'
447550,219000 , '34.15760S', '18.43059E'
447750,219000 , '34.15761S', '18.43276E'
447950,219000 , '34.15762S', '18.43493E'
448150,219000 , '34.15763S', '18.43710E'
448350,219000 , '34.15764S', '18.43927E'
448550,219000 , '34.15765S', '18.44144E'
448750,219000 , '34.15766S', '18.44360E'
448950,219000 , '34.15767S', '18.44577E'
449150,219000 , '34.15768S', '18.44794E'
449350,219000 , '34.15769S', '18.45011E'
449550,219000 , '34.15770S', '18.45228E'
449750,219000 , '34.15771S', '18.45445E'
449950,219000 , '34.15772S', '18.45662E'
450150,219000 , '34.15773S', '18.45879E'
450350,219000 , '34.15774S', '18.46095E'
450550,219000 , '34.15775S', '18.46312E'
450750,219000 , '34.15776S', '18.46529E'
450950,219000 , '34.15777S', '18.46746E'
451150,219000 , '34.15778S', '18.46963E'
451350,219000 , '34.15779S', '18.47180E'
451550,219000 , '34.15779S', '18.47397E'
451750,219000 , '34.15780S', '18.47614E'
451950,219000 , '34.15781S', '18.47831E'
452150,219000 , '34.15782S', '18.48047E'
452350,219000 , '34.15783S', '18.48264E'
452550,219000 , '34.15784S', '18.48481E'
452750,219000 , '34.15785S', '18.48698E'
452950,219000 , '34.15786S', '18.48915E'
453150,219000 , '34.15787S', '18.49132E'
453350,219000 , '34.15788S', '18.49349E'
453550,219000 , '34.15789S', '18.49566E'
453750,219000 , '34.15789S', '18.49782E'
453950,219000 , '34.15790S', '18.49999E'
454150,219000 , '34.15791S', '18.50216E'
454350,219000 , '34.15792S', '18.50433E'
454550,219000 , '34.15793S', '18.50650E'
454750,219000 , '34.15794S', '18.50867E'
454950,219000 , '34.15795S', '18.51084E'
455150,219000 , '34.15796S', '18.51301E'
455350,219000 , '34.15796S', '18.51517E'
455550,219000 , '34.15797S', '18.51734E'
455750,219000 , '34.15798S', '18.51951E'
455950,219000 , '34.15799S', '18.52168E'
456150,219000 , '34.15800S', '18.52385E'
456350,219000 , '34.15801S', '18.52602E'
456550,219000 , '34.15801S', '18.52819E'
456750,219000 , '34.15802S', '18.53036E'
456950,219000 , '34.15803S', '18.53252E'
457150,219000 , '34.15804S', '18.53469E'
457350,219000 , '34.15805S', '18.53686E'
457550,219000 , '34.15806S', '18.53903E'
457750,219000 , '34.15806S', '18.54120E'
457950,219000 , '34.15807S', '18.54337E'
458150,219000 , '34.15808S', '18.54554E'
458350,219000 , '34.15809S', '18.54771E'
458550,219000 , '34.15810S', '18.54988E'
458750,219000 , '34.15810S', '18.55204E'
458950,219000 , '34.15811S', '18.55421E'
459150,219000 , '34.15812S', '18.55638E'
459350,219000 , '34.15813S', '18.55855E'
459550,219000 , '34.15814S', '18.56072E'
459750,219000 , '34.15814S', '18.56289E'
459950,219000 , '34.15815S', '18.56506E'
460150,219000 , '34.15816S', '18.56723E'
460350,219000 , '34.15817S', '18.56939E'
460550,219000 , '34.15817S', '18.57156E'
460750,219000 , '34.15818S', '18.57373E'
460950,219000 , '34.15819S', '18.57590E'
461150,219000 , '34.15820S', '18.57807E'
461350,219000 , '34.15820S', '18.58024E'
461550,219000 , '34.15821S', '18.58241E'
461750,219000 , '34.15822S', '18.58458E'
461950,219000 , '34.15823S', '18.58675E'
462150,219000 , '34.15823S', '18.58891E'
462350,219000 , '34.15824S', '18.59108E'
462550,219000 , '34.15825S', '18.59325E'
462750,219000 , '34.15825S', '18.59542E'
462950,219000 , '34.15826S', '18.59759E'
463150,219000 , '34.15827S', '18.59976E'
463350,219000 , '34.15828S', '18.60193E'
463550,219000 , '34.15828S', '18.60410E'
463750,219000 , '34.15829S', '18.60626E'
463950,219000 , '34.15830S', '18.60843E'
464150,219000 , '34.15830S', '18.61060E'
464350,219000 , '34.15831S', '18.61277E'
464550,219000 , '34.15832S', '18.61494E'
464750,219000 , '34.15832S', '18.61711E'
464950,219000 , '34.15833S', '18.61928E'
465150,219000 , '34.15834S', '18.62145E'
465350,219000 , '34.15834S', '18.62362E'
465550,219000 , '34.15835S', '18.62578E'
465750,219000 , '34.15836S', '18.62795E'
465950,219000 , '34.15836S', '18.63012E'
466150,219000 , '34.15837S', '18.63229E'
466350,219000 , '34.15838S', '18.63446E'
466550,219000 , '34.15838S', '18.63663E'
466750,219000 , '34.15839S', '18.63880E'
466950,219000 , '34.15840S', '18.64097E'
467150,219000 , '34.15840S', '18.64313E'
467350,219000 , '34.15841S', '18.64530E'
467550,219000 , '34.15842S', '18.64747E'
467750,219000 , '34.15842S', '18.64964E'
467950,219000 , '34.15843S', '18.65181E'
468150,219000 , '34.15843S', '18.65398E'
468350,219000 , '34.15844S', '18.65615E'
468550,219000 , '34.15845S', '18.65832E'
468750,219000 , '34.15845S', '18.66049E'
468950,219000 , '34.15846S', '18.66265E'
469150,219000 , '34.15846S', '18.66482E'
469350,219000 , '34.15847S', '18.66699E'
469550,219000 , '34.15848S', '18.66916E'
469750,219000 , '34.15848S', '18.67133E'
469950,219000 , '34.15849S', '18.67350E'
470150,219000 , '34.15849S', '18.67567E'
470350,219000 , '34.15850S', '18.67784E'
470550,219000 , '34.15850S', '18.68001E'
470750,219000 , '34.15851S', '18.68217E'
470950,219000 , '34.15852S', '18.68434E'
471150,219000 , '34.15852S', '18.68651E'
471350,219000 , '34.15853S', '18.68868E'
471550,219000 , '34.15853S', '18.69085E'
471750,219000 , '34.15854S', '18.69302E'
471950,219000 , '34.15854S', '18.69519E'
472150,219000 , '34.15855S', '18.69736E'
472350,219000 , '34.15855S', '18.69952E'
472550,219000 , '34.15856S', '18.70169E'
472750,219000 , '34.15856S', '18.70386E'
472950,219000 , '34.15857S', '18.70603E'
473150,219000 , '34.15857S', '18.70820E'
473350,219000 , '34.15858S', '18.71037E'
473550,219000 , '34.15859S', '18.71254E'
473750,219000 , '34.15859S', '18.71471E'
473950,219000 , '34.15860S', '18.71688E'
474150,219000 , '34.15860S', '18.71904E'
474350,219000 , '34.15861S', '18.72121E'
474550,219000 , '34.15861S', '18.72338E'
474750,219000 , '34.15861S', '18.72555E'
474950,219000 , '34.15862S', '18.72772E'
475150,219000 , '34.15862S', '18.72989E'
475350,219000 , '34.15863S', '18.73206E'
475550,219000 , '34.15863S', '18.73423E'
475750,219000 , '34.15864S', '18.73640E'
475950,219000 , '34.15864S', '18.73856E'
476150,219000 , '34.15865S', '18.74073E'
476350,219000 , '34.15865S', '18.74290E'
476550,219000 , '34.15866S', '18.74507E'
476750,219000 , '34.15866S', '18.74724E'
476950,219000 , '34.15867S', '18.74941E'
477150,219000 , '34.15867S', '18.75158E'
477350,219000 , '34.15867S', '18.75375E'
477550,219000 , '34.15868S', '18.75592E'
477750,219000 , '34.15868S', '18.75808E'
477950,219000 , '34.15869S', '18.76025E'
478150,219000 , '34.15869S', '18.76242E'
478350,219000 , '34.15870S', '18.76459E'
478550,219000 , '34.15870S', '18.76676E'
478750,219000 , '34.15870S', '18.76893E'
478950,219000 , '34.15871S', '18.77110E'
479150,219000 , '34.15871S', '18.77327E'
479350,219000 , '34.15872S', '18.77544E'
479550,219000 , '34.15872S', '18.77760E'
479750,219000 , '34.15872S', '18.77977E'
479950,219000 , '34.15873S', '18.78194E'
480150,219000 , '34.15873S', '18.78411E'
480350,219000 , '34.15874S', '18.78628E'
480550,219000 , '34.15874S', '18.78845E'
480750,219000 , '34.15874S', '18.79062E'
480950,219000 , '34.15875S', '18.79279E'
481150,219000 , '34.15875S', '18.79495E'
481350,219000 , '34.15875S', '18.79712E'
481550,219000 , '34.15876S', '18.79929E'
481750,219000 , '34.15876S', '18.80146E'
481950,219000 , '34.15876S', '18.80363E'
482150,219000 , '34.15877S', '18.80580E'
482350,219000 , '34.15877S', '18.80797E'
482550,219000 , '34.15877S', '18.81014E'
482750,219000 , '34.15878S', '18.81231E'
482950,219000 , '34.15878S', '18.81447E'
483150,219000 , '34.15878S', '18.81664E'
483350,219000 , '34.15879S', '18.81881E'
483550,219000 , '34.15879S', '18.82098E'
483750,219000 , '34.15879S', '18.82315E'
483950,219000 , '34.15880S', '18.82532E'
484150,219000 , '34.15880S', '18.82749E'
484350,219000 , '34.15880S', '18.82966E'
484550,219000 , '34.15881S', '18.83183E'
484750,219000 , '34.15881S', '18.83399E'
484950,219000 , '34.15881S', '18.83616E'
485150,219000 , '34.15882S', '18.83833E'
485350,219000 , '34.15882S', '18.84050E'
485550,219000 , '34.15882S', '18.84267E'
485750,219000 , '34.15882S', '18.84484E'
485950,219000 , '34.15883S', '18.84701E'
486150,219000 , '34.15883S', '18.84918E'
486350,219000 , '34.15883S', '18.85135E'
486550,219000 , '34.15883S', '18.85351E'
486750,219000 , '34.15884S', '18.85568E'
486950,219000 , '34.15884S', '18.85785E'
487150,219000 , '34.15884S', '18.86002E'
487350,219000 , '34.15884S', '18.86219E'
487550,219000 , '34.15885S', '18.86436E'
487750,219000 , '34.15885S', '18.86653E'
487950,219000 , '34.15885S', '18.86870E'
488150,219000 , '34.15885S', '18.87087E'
488350,219000 , '34.15886S', '18.87303E'
488550,219000 , '34.15886S', '18.87520E'
488750,219000 , '34.15886S', '18.87737E'
488950,219000 , '34.15886S', '18.87954E'
489150,219000 , '34.15886S', '18.88171E'
489350,219000 , '34.15887S', '18.88388E'
489550,219000 , '34.15887S', '18.88605E'
489750,219000 , '34.15887S', '18.88822E'
489950,219000 , '34.15887S', '18.89039E'
446150,219200 , '34.15573S', '18.41542E'
446350,219200 , '34.15574S', '18.41759E'
446550,219200 , '34.15575S', '18.41976E'
446750,219200 , '34.15576S', '18.42193E'
446950,219200 , '34.15577S', '18.42410E'
447150,219200 , '34.15578S', '18.42627E'
447350,219200 , '34.15579S', '18.42844E'
447550,219200 , '34.15580S', '18.43060E'
447750,219200 , '34.15581S', '18.43277E'
447950,219200 , '34.15582S', '18.43494E'
448150,219200 , '34.15583S', '18.43711E'
448350,219200 , '34.15584S', '18.43928E'
448550,219200 , '34.15585S', '18.44145E'
448750,219200 , '34.15586S', '18.44362E'
448950,219200 , '34.15587S', '18.44579E'
449150,219200 , '34.15588S', '18.44795E'
449350,219200 , '34.15589S', '18.45012E'
449550,219200 , '34.15590S', '18.45229E'
449750,219200 , '34.15591S', '18.45446E'
449950,219200 , '34.15592S', '18.45663E'
450150,219200 , '34.15593S', '18.45880E'
450350,219200 , '34.15594S', '18.46097E'
450550,219200 , '34.15594S', '18.46314E'
450750,219200 , '34.15595S', '18.46530E'
450950,219200 , '34.15596S', '18.46747E'
451150,219200 , '34.15597S', '18.46964E'
451350,219200 , '34.15598S', '18.47181E'
451550,219200 , '34.15599S', '18.47398E'
451750,219200 , '34.15600S', '18.47615E'
451950,219200 , '34.15601S', '18.47832E'
452150,219200 , '34.15602S', '18.48048E'
452350,219200 , '34.15603S', '18.48265E'
452550,219200 , '34.15604S', '18.48482E'
452750,219200 , '34.15605S', '18.48699E'
452950,219200 , '34.15606S', '18.48916E'
453150,219200 , '34.15606S', '18.49133E'
453350,219200 , '34.15607S', '18.49350E'
453550,219200 , '34.15608S', '18.49567E'
453750,219200 , '34.15609S', '18.49783E'
453950,219200 , '34.15610S', '18.50000E'
454150,219200 , '34.15611S', '18.50217E'
454350,219200 , '34.15612S', '18.50434E'
454550,219200 , '34.15613S', '18.50651E'
454750,219200 , '34.15614S', '18.50868E'
454950,219200 , '34.15614S', '18.51085E'
455150,219200 , '34.15615S', '18.51302E'
455350,219200 , '34.15616S', '18.51518E'
455550,219200 , '34.15617S', '18.51735E'
455750,219200 , '34.15618S', '18.51952E'
455950,219200 , '34.15619S', '18.52169E'
456150,219200 , '34.15620S', '18.52386E'
456350,219200 , '34.15620S', '18.52603E'
456550,219200 , '34.15621S', '18.52820E'
456750,219200 , '34.15622S', '18.53037E'
456950,219200 , '34.15623S', '18.53253E'
457150,219200 , '34.15624S', '18.53470E'
457350,219200 , '34.15625S', '18.53687E'
457550,219200 , '34.15625S', '18.53904E'
457750,219200 , '34.15626S', '18.54121E'
457950,219200 , '34.15627S', '18.54338E'
458150,219200 , '34.15628S', '18.54555E'
458350,219200 , '34.15629S', '18.54772E'
458550,219200 , '34.15629S', '18.54988E'
458750,219200 , '34.15630S', '18.55205E'
458950,219200 , '34.15631S', '18.55422E'
459150,219200 , '34.15632S', '18.55639E'
459350,219200 , '34.15632S', '18.55856E'
459550,219200 , '34.15633S', '18.56073E'
459750,219200 , '34.15634S', '18.56290E'
459950,219200 , '34.15635S', '18.56507E'
460150,219200 , '34.15636S', '18.56723E'
460350,219200 , '34.15636S', '18.56940E'
460550,219200 , '34.15637S', '18.57157E'
460750,219200 , '34.15638S', '18.57374E'
460950,219200 , '34.15639S', '18.57591E'
461150,219200 , '34.15639S', '18.57808E'
461350,219200 , '34.15640S', '18.58025E'
461550,219200 , '34.15641S', '18.58242E'
461750,219200 , '34.15642S', '18.58459E'
461950,219200 , '34.15642S', '18.58675E'
462150,219200 , '34.15643S', '18.58892E'
462350,219200 , '34.15644S', '18.59109E'
462550,219200 , '34.15644S', '18.59326E'
462750,219200 , '34.15645S', '18.59543E'
462950,219200 , '34.15646S', '18.59760E'
463150,219200 , '34.15647S', '18.59977E'
463350,219200 , '34.15647S', '18.60194E'
463550,219200 , '34.15648S', '18.60410E'
463750,219200 , '34.15649S', '18.60627E'
463950,219200 , '34.15649S', '18.60844E'
464150,219200 , '34.15650S', '18.61061E'
464350,219200 , '34.15651S', '18.61278E'
464550,219200 , '34.15651S', '18.61495E'
464750,219200 , '34.15652S', '18.61712E'
464950,219200 , '34.15653S', '18.61929E'
465150,219200 , '34.15653S', '18.62145E'
465350,219200 , '34.15654S', '18.62362E'
465550,219200 , '34.15655S', '18.62579E'
465750,219200 , '34.15655S', '18.62796E'
465950,219200 , '34.15656S', '18.63013E'
466150,219200 , '34.15657S', '18.63230E'
466350,219200 , '34.15657S', '18.63447E'
466550,219200 , '34.15658S', '18.63664E'
466750,219200 , '34.15659S', '18.63880E'
466950,219200 , '34.15659S', '18.64097E'
467150,219200 , '34.15660S', '18.64314E'
467350,219200 , '34.15661S', '18.64531E'
467550,219200 , '34.15661S', '18.64748E'
467750,219200 , '34.15662S', '18.64965E'
467950,219200 , '34.15662S', '18.65182E'
468150,219200 , '34.15663S', '18.65399E'
468350,219200 , '34.15664S', '18.65616E'
468550,219200 , '34.15664S', '18.65832E'
468750,219200 , '34.15665S', '18.66049E'
468950,219200 , '34.15666S', '18.66266E'
469150,219200 , '34.15666S', '18.66483E'
469350,219200 , '34.15667S', '18.66700E'
469550,219200 , '34.15667S', '18.66917E'
469750,219200 , '34.15668S', '18.67134E'
469950,219200 , '34.15668S', '18.67351E'
470150,219200 , '34.15669S', '18.67567E'
470350,219200 , '34.15670S', '18.67784E'
470550,219200 , '34.15670S', '18.68001E'
470750,219200 , '34.15671S', '18.68218E'
470950,219200 , '34.15671S', '18.68435E'
471150,219200 , '34.15672S', '18.68652E'
471350,219200 , '34.15672S', '18.68869E'
471550,219200 , '34.15673S', '18.69086E'
471750,219200 , '34.15673S', '18.69302E'
471950,219200 , '34.15674S', '18.69519E'
472150,219200 , '34.15675S', '18.69736E'
472350,219200 , '34.15675S', '18.69953E'
472550,219200 , '34.15676S', '18.70170E'
472750,219200 , '34.15676S', '18.70387E'
472950,219200 , '34.15677S', '18.70604E'
473150,219200 , '34.15677S', '18.70821E'
473350,219200 , '34.15678S', '18.71038E'
473550,219200 , '34.15678S', '18.71254E'
473750,219200 , '34.15679S', '18.71471E'
473950,219200 , '34.15679S', '18.71688E'
474150,219200 , '34.15680S', '18.71905E'
474350,219200 , '34.15680S', '18.72122E'
474550,219200 , '34.15681S', '18.72339E'
474750,219200 , '34.15681S', '18.72556E'
474950,219200 , '34.15682S', '18.72773E'
475150,219200 , '34.15682S', '18.72989E'
475350,219200 , '34.15683S', '18.73206E'
475550,219200 , '34.15683S', '18.73423E'
475750,219200 , '34.15684S', '18.73640E'
475950,219200 , '34.15684S', '18.73857E'
476150,219200 , '34.15684S', '18.74074E'
476350,219200 , '34.15685S', '18.74291E'
476550,219200 , '34.15685S', '18.74508E'
476750,219200 , '34.15686S', '18.74725E'
476950,219200 , '34.15686S', '18.74941E'
477150,219200 , '34.15687S', '18.75158E'
477350,219200 , '34.15687S', '18.75375E'
477550,219200 , '34.15688S', '18.75592E'
477750,219200 , '34.15688S', '18.75809E'
477950,219200 , '34.15688S', '18.76026E'
478150,219200 , '34.15689S', '18.76243E'
478350,219200 , '34.15689S', '18.76460E'
478550,219200 , '34.15690S', '18.76676E'
478750,219200 , '34.15690S', '18.76893E'
478950,219200 , '34.15691S', '18.77110E'
479150,219200 , '34.15691S', '18.77327E'
479350,219200 , '34.15691S', '18.77544E'
479550,219200 , '34.15692S', '18.77761E'
479750,219200 , '34.15692S', '18.77978E'
479950,219200 , '34.15693S', '18.78195E'
480150,219200 , '34.15693S', '18.78412E'
480350,219200 , '34.15693S', '18.78628E'
480550,219200 , '34.15694S', '18.78845E'
480750,219200 , '34.15694S', '18.79062E'
480950,219200 , '34.15694S', '18.79279E'
481150,219200 , '34.15695S', '18.79496E'
481350,219200 , '34.15695S', '18.79713E'
481550,219200 , '34.15695S', '18.79930E'
481750,219200 , '34.15696S', '18.80147E'
481950,219200 , '34.15696S', '18.80363E'
482150,219200 , '34.15697S', '18.80580E'
482350,219200 , '34.15697S', '18.80797E'
482550,219200 , '34.15697S', '18.81014E'
482750,219200 , '34.15698S', '18.81231E'
482950,219200 , '34.15698S', '18.81448E'
483150,219200 , '34.15698S', '18.81665E'
483350,219200 , '34.15698S', '18.81882E'
483550,219200 , '34.15699S', '18.82099E'
483750,219200 , '34.15699S', '18.82315E'
483950,219200 , '34.15699S', '18.82532E'
484150,219200 , '34.15700S', '18.82749E'
484350,219200 , '34.15700S', '18.82966E'
